,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
261,Brooks Hyperion Tempo,Brooks,Hyperion Tempo,150.0,99.95,66.63,Men's Shoes , Grey/Black/Nightlife,Low,Neutral,"Fast Runs,Roads and Pavement",DNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.,Strategic Rubberused in high wear areas to protect the lightweight midsole compound.,Featherweight stretch woven meshupper offers a secure fit.  ,https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM6.html
262,Brooks Hyperion Tempo,Brooks,Hyperion Tempo,150.0,99.95,66.63,Men's Shoes , Black/Silver/White,Low,Neutral,"Fast Runs,Roads and Pavement",DNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.,Strategic Rubberused in high wear areas to protect the lightweight midsole compound.,Featherweight stretch woven meshupper offers a secure fit.  ,https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM7.html
263,Brooks Hyperion Tempo,Brooks,Hyperion Tempo,150.0,99.95,66.63,Men's Shoes , White/Black/Aqua,Low,Neutral,"Fast Runs,Roads and Pavement",DNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.,Strategic Rubberused in high wear areas to protect the lightweight midsole compound.,Featherweight stretch woven meshupper offers a secure fit.  ,https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM5.html
264,Brooks Hyperion Elite 3,Brooks,Hyperion Elite 3,249.95,0.0,0.0,unisex, Blue Surf/Cherry,Medium,Neutral,Racing,DNA FLASH midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.Carbon Fiber Propulsion Plate has a unique spine construction to speed up your transition from heel to forefoot.Rapid Roll Technology encourages a faster turnover.,Strategic Rubber used in high wear areas to protect the lightweight midsole compound.,Quicknit upper is made of a stretchy knit fabric that is adaptable and breathable for a locked down yet comfortable fit.  ,https://www.runningwarehouse.com/Brooks_Hyperion_Elite_3/descpage-BHYPM01.html
265,Brooks Hyperion Max,Brooks,Hyperion Max,169.95,0.0,0.0,Men's Shoes , Blue Surf/Cherry/Night,Medium,Neutral,"Fast Runs,Roads and Pavement",DNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.,Green Rubber is durable with grippy traction.,"Engineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M1.html
266,Brooks Hyperion Max,Brooks,Hyperion Max,169.95,0.0,0.0,Men's Shoes , Black/Blazing Yellow,Medium,Neutral,"Fast Runs,Roads and Pavement",DNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.,Green Rubber is durable with grippy traction.,"Engineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M2.html
267,Brooks Hyperion Max,Brooks,Hyperion Max,169.95,0.0,0.0,Men's Shoes , Cherry Tomato/Arctic,Medium,Neutral,"Fast Runs,Roads and Pavement",DNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.,Green Rubber is durable with grippy traction.,"Engineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M3.html
268,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Surf/Blue/Green,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22ME.html
269,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Nightlife/Blk/Flm,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MD.html
270,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Pixel,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MP.html
271,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Alloy/Grey/Black,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M2.html
272,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Black/Blue/Night,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M8.html
273,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Black/Black/Ebony,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M6.html
274,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Grey/Pearl/Night,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BAG2MR2.html
275,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , MU Titan/Teal/Grey,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M9.html
276,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Black/Blue/Orange,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M5.html
277,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Peacoat/Ink,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22M1.html
278,Brooks Adrenaline GTS 22,Brooks,Adrenaline GTS 22,140.0,119.95,85.68,Men's Shoes , Nightlife/Titan,Medium,Max,"All Around,Cushioned Comfort,Walking,Roads and Pavement","DNA Loftfoam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helpsto protect your knees by keeping excess movement in check.Omega Flex Groovesoptimize forefoot flexibility without compromising cushioning.Segmented crash padflexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.","Blown Rubberoffers durability, responsiveness, and flexibility.",Engineered 3D Fit Print meshis simple and strong.Heel Counteris updated to create a more comfortable and secure heel fit.  ,https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MB.html
279,Brooks Launch 9,Brooks,Launch 9,110.0,69.95,63.59,Men's Shoes , White/Black/Tan,Medium,Neutral,"All Around,Fast Runs,Gym Workouts,Roads and Pavement",BioMoGo DNAfuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.,Green Rubberis thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.,Creel Wrap Meshupper creates a more snug fit and added breathability  ,https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M07.html
280,Brooks Launch 9,Brooks,Launch 9,110.0,69.95,63.59,Men's Shoes , Black/Pink/Yellow,Medium,Neutral,"All Around,Fast Runs,Gym Workouts,Roads and Pavement",BioMoGo DNAfuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.,Green Rubberis thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.,Creel Wrap Meshupper creates a more snug fit and added breathability  ,https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M05.html
281,Brooks Launch 9,Brooks,Launch 9,110.0,69.95,63.59,Men's Shoes , Blue Surf/Black/Cherry,Medium,Neutral,"All Around,Fast Runs,Gym Workouts,Roads and Pavement",BioMoGo DNAfuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.,Green Rubberis thinner than traditional outsoles but still delivers nice traction and durability. Green Rubber is made of silica instead of petroleum making it more sustainable on the environment.,Creel Wrap Meshupper creates a more snug fit and added breathability  ,https://www.runningwarehouse.com/Brooks_Launch_9/descpage-BLA9M02.html
